unique_id,poly_hash,F_integral,first_source_csv,first_source_row_index,first_construction_kind,first_execution_relative_dir,first_family_index,first_curve_index,first_family_label,first_curve_label,first_affine_point_count,first_projective_lower_bound,height_F_integral,degree,is_squarefree_integral_over_Q,appearance_count,xml_file,request_status,elapsed_local_seconds,max_time,max_input,seed,version,time,memory,warning,rankbounds_lb,rankbounds_ub,rank_direct,rank_g,finiteIndex,proved,ub2,final_rank_printed,rank_Jacobian,rank_status,rank_source,assumption,magma_error,unresolved,lines_text
curve_000907_74a138189f78e8c7,74a138189f78e8c7,4*x^6 - 10*x^5 - 14*x^4 + 86*x^3 + 62*x^2 - 44*x + 16,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,81,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,17,1,FAMILIA #17,CURBA #1,68,70,86,6,True,2,magma_rank_results_integral_models/xml/curve_000907_74a138189f78e8c7_74a138189f78e8c7.xml,cached,0.000,120,50000,239531054,2.29-7,9.609,129.59MB,,6,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000907_74a138189f78e8c7 | general | F17 | C1
f(x) = 4*x^6 - 10*x^5 - 14*x^4 + 86*x^3 + 62*x^2 - 44*x + 16
RankBounds: [6, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000909_5500f58b69645e87,5500f58b69645e87,36*x^6 - 300*x^5 + 654*x^4 + 1074*x^3 - 1842*x^2 - 486*x + 1764,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,83,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,17,3,FAMILIA #17,CURBA #3,68,70,1842,6,True,1,magma_rank_results_integral_models/xml/curve_000909_5500f58b69645e87_5500f58b69645e87.xml,cached,0.000,120,50000,1848022138,2.29-7,10.410,129.59MB,,0,10,,10,true,false,10,10,10,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000909_5500f58b69645e87 | general | F17 | C3
f(x) = 36*x^6 - 300*x^5 + 654*x^4 + 1074*x^3 - 1842*x^2 - 486*x + 1764
RankBounds: [0, 10]
rank(G) = 10
finiteIndex = true, proved = false, ub2 = 10
RANK DETERMINAT: rank J(Q) = 10
"
curve_000910_e7188944bdb9487f,e7188944bdb9487f,4*x^6 - 52*x^5 + 182*x^4 - 54*x^3 - 218*x^2 + 138*x + 100,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,84,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,17,4,FAMILIA #17,CURBA #4,66,68,218,6,True,1,magma_rank_results_integral_models/xml/curve_000910_e7188944bdb9487f_e7188944bdb9487f.xml,cached,0.000,120,50000,3297524781,2.29-7,10.000,129.59MB,,6,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000910_e7188944bdb9487f | general | F17 | C4
f(x) = 4*x^6 - 52*x^5 + 182*x^4 - 54*x^3 - 218*x^2 + 138*x + 100
RankBounds: [6, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000912_6777956dd0532514,6777956dd0532514,36*x^6 + 42*x^5 - 522*x^4 + 546*x^3 + 486*x^2 - 588*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,86,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,18,1,FAMILIA #18,CURBA #1,76,78,588,6,True,2,magma_rank_results_integral_models/xml/curve_000912_6777956dd0532514_6777956dd0532514.xml,cached,0.000,120,50000,3136439620,2.29-7,10.539,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000912_6777956dd0532514 | general | F18 | C1
f(x) = 36*x^6 + 42*x^5 - 522*x^4 + 546*x^3 + 486*x^2 - 588*x + 144
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000913_05a342c757879a97,05a342c757879a97,36*x^6 - 138*x^5 + 60*x^4 + 228*x^3 + 12*x^2 - 90*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,87,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,18,2,FAMILIA #18,CURBA #2,66,68,228,6,True,2,magma_rank_results_integral_models/xml/curve_000913_05a342c757879a97_05a342c757879a97.xml,cached,0.000,120,50000,3667010620,2.29-7,7.360,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000913_05a342c757879a97 | general | F18 | C2
f(x) = 36*x^6 - 138*x^5 + 60*x^4 + 228*x^3 + 12*x^2 - 90*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000914_00ccb092fc98d44e,00ccb092fc98d44e,9*x^6 - 30*x^5 - 9*x^4 + 87*x^3 + 18*x^2 - 57*x + 18,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,88,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,18,3,FAMILIA #18,CURBA #3,64,66,87,6,True,2,magma_rank_results_integral_models/xml/curve_000914_00ccb092fc98d44e_00ccb092fc98d44e.xml,cached,0.000,120,50000,1864864453,2.29-7,7.610,129.59MB,,0,7,,7,true,false,7,7,7,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000914_00ccb092fc98d44e | general | F18 | C3
f(x) = 9*x^6 - 30*x^5 - 9*x^4 + 87*x^3 + 18*x^2 - 57*x + 18
RankBounds: [0, 7]
rank(G) = 7
finiteIndex = true, proved = false, ub2 = 7
RANK DETERMINAT: rank J(Q) = 7
"
curve_000915_fe938880b15585c6,fe938880b15585c6,81*x^6 - 324*x^5 - 36*x^4 + 990*x^3 + 63*x^2 - 666*x + 216,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,89,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,18,4,FAMILIA #18,CURBA #4,60,62,990,6,True,3,magma_rank_results_integral_models/xml/curve_000915_fe938880b15585c6_fe938880b15585c6.xml,cached,0.000,120,50000,1064812819,2.29-7,8.539,129.59MB,,1,7,,7,true,false,7,7,7,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000915_fe938880b15585c6 | general | F18 | C4
f(x) = 81*x^6 - 324*x^5 - 36*x^4 + 990*x^3 + 63*x^2 - 666*x + 216
RankBounds: [1, 7]
rank(G) = 7
finiteIndex = true, proved = false, ub2 = 7
RANK DETERMINAT: rank J(Q) = 7
"
curve_000916_8949af527314300c,8949af527314300c,324*x^6 - 1242*x^5 + 162*x^4 + 2934*x^3 + 234*x^2 - 1692*x + 576,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,90,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,18,5,FAMILIA #18,CURBA #5,60,62,2934,6,True,2,magma_rank_results_integral_models/xml/curve_000916_8949af527314300c_8949af527314300c.xml,cached,0.000,120,50000,931121662,2.29-7,10.119,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000916_8949af527314300c | general | F18 | C5
f(x) = 324*x^6 - 1242*x^5 + 162*x^4 + 2934*x^3 + 234*x^2 - 1692*x + 576
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000917_b869741dba6b0f3d,b869741dba6b0f3d,36*x^6 - 42*x^5 - 522*x^4 - 546*x^3 + 486*x^2 + 588*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,91,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,19,1,FAMILIA #19,CURBA #1,76,78,588,6,True,2,magma_rank_results_integral_models/xml/curve_000917_b869741dba6b0f3d_b869741dba6b0f3d.xml,cached,0.000,120,50000,21626637,2.29-7,10.070,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000917_b869741dba6b0f3d | general | F19 | C1
f(x) = 36*x^6 - 42*x^5 - 522*x^4 - 546*x^3 + 486*x^2 + 588*x + 144
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000918_f8254589de8477f3,f8254589de8477f3,36*x^6 + 138*x^5 + 60*x^4 - 228*x^3 + 12*x^2 + 90*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,92,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,19,2,FAMILIA #19,CURBA #2,66,68,228,6,True,2,magma_rank_results_integral_models/xml/curve_000918_f8254589de8477f3_f8254589de8477f3.xml,cached,0.000,120,50000,4020704008,2.29-7,7.410,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000918_f8254589de8477f3 | general | F19 | C2
f(x) = 36*x^6 + 138*x^5 + 60*x^4 - 228*x^3 + 12*x^2 + 90*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000919_ee3cf6aa3c0c1354,ee3cf6aa3c0c1354,9*x^6 + 30*x^5 - 9*x^4 - 87*x^3 + 18*x^2 + 57*x + 18,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,93,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,19,3,FAMILIA #19,CURBA #3,64,66,87,6,True,2,magma_rank_results_integral_models/xml/curve_000919_ee3cf6aa3c0c1354_ee3cf6aa3c0c1354.xml,cached,0.000,120,50000,475325034,2.29-7,7.320,129.59MB,,0,7,,7,true,false,7,7,7,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000919_ee3cf6aa3c0c1354 | general | F19 | C3
f(x) = 9*x^6 + 30*x^5 - 9*x^4 - 87*x^3 + 18*x^2 + 57*x + 18
RankBounds: [0, 7]
rank(G) = 7
finiteIndex = true, proved = false, ub2 = 7
RANK DETERMINAT: rank J(Q) = 7
"
curve_000920_597b0c15b8f01659,597b0c15b8f01659,81*x^6 + 324*x^5 - 36*x^4 - 990*x^3 + 63*x^2 + 666*x + 216,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,94,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,19,4,FAMILIA #19,CURBA #4,60,62,990,6,True,3,magma_rank_results_integral_models/xml/curve_000920_597b0c15b8f01659_597b0c15b8f01659.xml,cached,0.000,120,50000,458483020,2.29-7,8.769,129.59MB,,1,7,,7,true,false,7,7,7,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000920_597b0c15b8f01659 | general | F19 | C4
f(x) = 81*x^6 + 324*x^5 - 36*x^4 - 990*x^3 + 63*x^2 + 666*x + 216
RankBounds: [1, 7]
rank(G) = 7
finiteIndex = true, proved = false, ub2 = 7
RANK DETERMINAT: rank J(Q) = 7
"
curve_000921_4ab0a203411bc4f6,4ab0a203411bc4f6,324*x^6 + 1242*x^5 + 162*x^4 - 2934*x^3 + 234*x^2 + 1692*x + 576,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,95,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,19,5,FAMILIA #19,CURBA #5,60,62,2934,6,True,2,magma_rank_results_integral_models/xml/curve_000921_4ab0a203411bc4f6_4ab0a203411bc4f6.xml,cached,0.000,120,50000,2134344402,2.29-7,10.310,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000921_4ab0a203411bc4f6 | general | F19 | C5
f(x) = 324*x^6 + 1242*x^5 + 162*x^4 - 2934*x^3 + 234*x^2 + 1692*x + 576
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000922_80f707896c984335,80f707896c984335,144*x^6 - 912*x^5 + 1548*x^4 + 132*x^3 - 504*x^2 - 192*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,96,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,20,1,FAMILIA #20,CURBA #1,68,70,1548,6,True,1,magma_rank_results_integral_models/xml/curve_000922_80f707896c984335_80f707896c984335.xml,cached,0.000,120,50000,3550162154,2.29-7,8.830,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000922_80f707896c984335 | general | F20 | C1
f(x) = 144*x^6 - 912*x^5 + 1548*x^4 + 132*x^3 - 504*x^2 - 192*x + 144
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000923_11aad65bde313fc7,11aad65bde313fc7,36*x^6 - 282*x^5 + 594*x^4 - 138*x^3 - 198*x^2 - 12*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,97,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,20,2,FAMILIA #20,CURBA #2,66,68,594,6,True,2,magma_rank_results_integral_models/xml/curve_000923_11aad65bde313fc7_11aad65bde313fc7.xml,cached,0.000,120,50000,3717538517,2.29-7,8.949,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000923_11aad65bde313fc7 | general | F20 | C2
f(x) = 36*x^6 - 282*x^5 + 594*x^4 - 138*x^3 - 198*x^2 - 12*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000924_9fdb32abc3f826af,9fdb32abc3f826af,36*x^6 - 210*x^5 + 102*x^4 + 486*x^3 + 6*x^2 - 132*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,98,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,20,3,FAMILIA #20,CURBA #3,60,62,486,6,True,3,magma_rank_results_integral_models/xml/curve_000924_9fdb32abc3f826af_9fdb32abc3f826af.xml,cached,0.000,120,50000,1494328488,2.29-7,9.189,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000924_9fdb32abc3f826af | general | F20 | C3
f(x) = 36*x^6 - 210*x^5 + 102*x^4 + 486*x^3 + 6*x^2 - 132*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000925_a24c2c0e03f2852c,a24c2c0e03f2852c,144*x^6 + 96*x^5 - 1452*x^4 + 1740*x^3 + 408*x^2 - 576*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,99,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,20,4,FAMILIA #20,CURBA #4,60,62,1740,6,True,1,magma_rank_results_integral_models/xml/curve_000925_a24c2c0e03f2852c_a24c2c0e03f2852c.xml,cached,0.000,120,50000,846908795,2.29-7,8.460,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000925_a24c2c0e03f2852c | general | F20 | C4
f(x) = 144*x^6 + 96*x^5 - 1452*x^4 + 1740*x^3 + 408*x^2 - 576*x + 144
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000926_8fb5c404eeffb187,8fb5c404eeffb187,324*x^6 - 378*x^5 + 2682*x^4 - 4698*x^3 - 1710*x^2 + 324*x + 324,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,100,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,20,5,FAMILIA #20,CURBA #5,60,62,4698,6,True,1,magma_rank_results_integral_models/xml/curve_000926_8fb5c404eeffb187_8fb5c404eeffb187.xml,cached,0.000,120,50000,980600219,2.29-7,11.250,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000926_8fb5c404eeffb187 | general | F20 | C5
f(x) = 324*x^6 - 378*x^5 + 2682*x^4 - 4698*x^3 - 1710*x^2 + 324*x + 324
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000927_70af471b8f42bd42,70af471b8f42bd42,144*x^6 + 912*x^5 + 1548*x^4 - 132*x^3 - 504*x^2 + 192*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,101,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,21,1,FAMILIA #21,CURBA #1,68,70,1548,6,True,1,magma_rank_results_integral_models/xml/curve_000927_70af471b8f42bd42_70af471b8f42bd42.xml,cached,0.000,120,50000,1746966162,2.29-7,8.349,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000927_70af471b8f42bd42 | general | F21 | C1
f(x) = 144*x^6 + 912*x^5 + 1548*x^4 - 132*x^3 - 504*x^2 + 192*x + 144
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000928_5a08e03f0292daf3,5a08e03f0292daf3,36*x^6 + 282*x^5 + 594*x^4 + 138*x^3 - 198*x^2 + 12*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,102,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,21,2,FAMILIA #21,CURBA #2,66,68,594,6,True,2,magma_rank_results_integral_models/xml/curve_000928_5a08e03f0292daf3_5a08e03f0292daf3.xml,cached,0.000,120,50000,1680644739,2.29-7,9.050,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000928_5a08e03f0292daf3 | general | F21 | C2
f(x) = 36*x^6 + 282*x^5 + 594*x^4 + 138*x^3 - 198*x^2 + 12*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000929_bafa7f357990e9d1,bafa7f357990e9d1,36*x^6 + 210*x^5 + 102*x^4 - 486*x^3 + 6*x^2 + 132*x + 36,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,103,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,21,3,FAMILIA #21,CURBA #3,60,62,486,6,True,3,magma_rank_results_integral_models/xml/curve_000929_bafa7f357990e9d1_bafa7f357990e9d1.xml,cached,0.000,120,50000,172160134,2.29-7,9.009,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000929_bafa7f357990e9d1 | general | F21 | C3
f(x) = 36*x^6 + 210*x^5 + 102*x^4 - 486*x^3 + 6*x^2 + 132*x + 36
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000930_7b903293929e10ad,7b903293929e10ad,144*x^6 - 96*x^5 - 1452*x^4 - 1740*x^3 + 408*x^2 + 576*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,104,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,21,4,FAMILIA #21,CURBA #4,60,62,1740,6,True,1,magma_rank_results_integral_models/xml/curve_000930_7b903293929e10ad_7b903293929e10ad.xml,cached,0.000,120,50000,72153773,2.29-7,8.369,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000930_7b903293929e10ad | general | F21 | C4
f(x) = 144*x^6 - 96*x^5 - 1452*x^4 - 1740*x^3 + 408*x^2 + 576*x + 144
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000931_c83590e359cf2683,c83590e359cf2683,324*x^6 + 378*x^5 + 2682*x^4 + 4698*x^3 - 1710*x^2 - 324*x + 324,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,105,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,21,5,FAMILIA #21,CURBA #5,60,62,4698,6,True,1,magma_rank_results_integral_models/xml/curve_000931_c83590e359cf2683_c83590e359cf2683.xml,cached,0.000,120,50000,3380688558,2.29-7,11.410,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000931_c83590e359cf2683 | general | F21 | C5
f(x) = 324*x^6 + 378*x^5 + 2682*x^4 + 4698*x^3 - 1710*x^2 - 324*x + 324
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000932_7b8aeab2fd14288b,7b8aeab2fd14288b,324*x^6 - 486*x^5 - 1548*x^4 + 2772*x^3 + 1620*x^2 - 2286*x + 900,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,106,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,22,1,FAMILIA #22,CURBA #1,84,86,2772,6,True,1,magma_rank_results_integral_models/xml/curve_000932_7b8aeab2fd14288b_7b8aeab2fd14288b.xml,cached,0.000,120,50000,458604723,2.29-7,12.580,129.59MB,,0,9,,9,true,false,9,9,9,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000932_7b8aeab2fd14288b | general | F22 | C1
f(x) = 324*x^6 - 486*x^5 - 1548*x^4 + 2772*x^3 + 1620*x^2 - 2286*x + 900
RankBounds: [0, 9]
rank(G) = 9
finiteIndex = true, proved = false, ub2 = 9
RANK DETERMINAT: rank J(Q) = 9
"
curve_000933_9df41f2a65815818,9df41f2a65815818,36*x^6 - 174*x^5 + 72*x^4 + 492*x^3 - 108*x^2 - 318*x + 144,families_construct_general_two_stage_integral_models/all_stage2_integral_models_summary.csv,107,general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,22,2,FAMILIA #22,CURBA #2,68,70,492,6,True,3,magma_rank_results_integral_models/xml/curve_000933_9df41f2a65815818_9df41f2a65815818.xml,cached,0.000,120,50000,2261678499,2.29-7,7.969,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000933_9df41f2a65815818 | general | F22 | C2
f(x) = 36*x^6 - 174*x^5 + 72*x^4 + 492*x^3 - 108*x^2 - 318*x + 144
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
